labels 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64
30 0.0198172 0.000231261 0.00032966 0.000689222 0.000558573 0.00296995 0.00747481 0.000463343 0.00168002 0.00319812 0.000325085 0.00218712 0.0112558 0.0208028 0.0013417 0.00131505 0.00297762 0.00515968 0.000318527 0.00105566 0.00135646 0.0013986 0.00253822 0.0041954 0.00800911 0.00152192 0.00425249 0.00132081 0.00109914 0.000523241 0.681127 0.00424714 0.00280637 0.000288483 0.000333449 0.000331958 0.00216695 0.00850933 0.00842434 0.00374308 0.00457354 0.00029434 0.00491615 0.00183934 0.000287297 0.000585985 0.000892198 0.000312448 0.00165204 0.00397085 0.00792909 0.00331717 0.00382775 0.00175754 0.00116594 0.000717576 0.130437 0.00380985 0.00270352 0.000279691 0.000879878 0.000314533 0.000421567 0.000427614 0.000342016
31 0.000181554 0.00151413 0.000551386 0.000337226 0.000300347 0.000542025 0.000280956 0.00380129 0.000284429 0.000336931 0.000400537 0.000262694 0.000264731 0.000297865 0.000813018 0.00108575 0.000283487 0.000328402 0.0012359 0.000701722 0.000804461 0.000554771 0.00470694 0.00108233 0.000242317 0.000431111 0.000248918 0.000573173 0.00034862 0.00172932 0.00138985 0.477707 0.00139152 0.00227901 0.00560433 0.000865637 0.000191309 0.0005157 0.000200114 0.000445417 0.00019719 0.000757517 0.000348238 0.000673659 0.00121195 0.00188433 0.00199168 0.0012763 0.00035024 0.000200341 0.000242943 0.000583522 0.000604006 0.000911462 0.000342417 0.000816426 0.000460905 0.449183 0.00113987 0.00261107 0.0138607 0.000885148 0.000359945 0.00210873 0.00188253
32 0.00506199 0.000845897 0.00113438 0.000991676 0.001057 0.00127543 0.00139892 0.00197662 0.00174647 0.0135398 0.00144499 0.00200708 0.00334634 0.00774469 0.00193356 0.00174778 0.00277103 0.00740216 0.000711701 0.00109794 0.00267958 0.00138765 0.00835086 0.00918421 0.00374452 0.0042744 0.00647826 0.0060755 0.00155102 0.0012707 0.033791 0.0240312 0.387718 0.001886 0.00204827 0.00108639 0.00244349 0.00235273 0.00402928 0.00205073 0.00313465 0.000747622 0.0158941 0.00354694 0.00056347 0.000810565 0.00266996 0.000562547 0.00573473 0.00593397 0.00341168 0.0134412 0.0356618 0.00181625 0.00168643 0.00144978 0.0258459 0.0219736 0.279246 0.00162843 0.00479639 0.00106061 0.00145455 0.000590069 0.000669235
33 0.000489651 0.00239052 0.0020547 0.00110472 0.000521144 0.00140592 0.000834159 0.00390297 0.00111454 0.000615018 0.00206373 0.000916935 0.000475485 0.000819935 0.00100848 0.000511269 0.000583785 0.000946588 0.00269838 0.00323634 0.00577429 0.00154898 0.00131986 0.00231565 0.000697343 0.000367117 0.000718475 0.00212319 0.00178329 0.000660207 0.000635076 0.000802135 0.00128392 0.553795 0.00361243 0.00599152 0.000723991 0.00092849 0.000484238 0.0009729 0.00065335 0.00138853 0.00140174 0.0019461 0.00238853 0.00365528 0.00436858 0.0020056 0.000683893 0.000781005 0.000563587 0.000718893 0.000633805 0.00105357 0.00142669 0.00140299 0.00130616 0.00104028 0.00218066 0.335702 0.00806586 0.00404285 0.00440752 0.00230983 0.00164038
34 0.000412691 0.00306727 0.00101318 0.00089676 0.00157674 0.00107962 0.000627006 0.00351766 0.000968204 0.000570894 0.000881398 0.000770038 0.000752218 0.000623808 0.00220489 0.0020073 0.000493851 0.00113709 0.00325308 0.00168945 0.00264551 0.00169447 0.0143314 0.00343986 0.000596051 0.00125812 0.000580825 0.000962059 0.00187317 0.00299732 0.00127708 0.00505835 0.000865826 0.0133174 0.808847 0.00351748 0.000502463 0.000833223 0.000582001 0.00117679 0.000596075 0.00217903 0.000822365 0.0011818 0.00356403 0.00324458 0.00281169 0.00329968 0.0020928 0.000594812 0.00058884 0.000801835 0.000924452 0.00399224 0.00158981 0.00149804 0.000736805 0.00555984 0.00121893 0.0134788 0.0473659 0.002742 0.00101868 0.0022474 0.00195015
35 0.000550304 0.00362295 0.0152545 0.00242545 0.00125079 0.002123 0.000919463 0.0400789 0.00141153 0.00104914 0.00286918 0.00139182 0.00123022 0.000843952 0.00435723 0.00224781 0.000882941 0.00104867 0.00512242 0.00353971 0.00214577 0.00318721 0.00268001 0.000907092 0.000864895 0.00156952 0.00117876 0.00148594 0.00123784 0.00237269 0.000921579 0.00238827 0.000940529 0.00390153 0.00287564 0.476215 0.000803576 0.00183317 0.000895505 0.00109411 0.00122682 0.00180501 0.00180927 0.00258053 0.00358975 0.0035518 0.00482233 0.00996659 0.000672006 0.000947505 0.00115919 0.00109024 0.00128976 0.00295975 0.00172551 0.00220777 0.00111495 0.00287633 0.00159611 0.00380332 0.00580979 0.336219 0.00208477 0.00158943 0.00178374
36 0.00444064 0.00327543 0.00306511 0.00907901 0.00315544 0.00258506 0.00949909 0.000757266 0.0206043 0.00274227 0.00512885 0.00522427 0.00476394 0.00267255 0.00273189 0.00096164 0.00549155 0.00474914 0.00139045 0.00273326 0.00173872 0.00231203 0.00230661 0.00426728 0.00559553 0.00205903 0.0083121 0.00401091 0.00475308 0.000880412 0.00151934 0.00104735 0.0018287 0.00152378 0.00077133 0.00124997 0.75737 0.00165316 0.00523782 0.00928225 0.0180556 0.0023359 0.00207911 0.0021549 0.00146756 0.000994435 0.000957889 0.00109203 0.00390146 0.00749336 0.00684122 0.00215376 0.00291291 0.00168301 0.00345655 0.0019842 0.00402903 0.000810864 0.00362066 0.00166406 0.00133279 0.002034 0.011019 0.00157295 0.00158181
37 0.00798465 0.000710587 0.000882615 0.00170385 0.00117745 0.016642 0.0113872 0.0011788 0.00280792 0.00197201 0.00240022 0.00464972 0.00838315 0.0268567 0.00634461 0.0051989 0.00285307 0.0029941 0.000869366 0.00142501 0.0107336 0.0170717 0.00280702 0.00607306 0.00433938 0.00457676 0.00172041 0.00400007 0.00241014 0.000779935 0.0173239 0.00465862 0.00287699 0.000827443 0.000816422 0.00154326 0.00167409 0.686764 0.00712772 0.0045785 0.00278134 0.00103866 0.00273328 0.0244044 0.000871509 0.0015055 0.0134965 0.000870872 0.00150461 0.00423304 0.00424803 0.0045174 0.0016389 0.00879943 0.00222861 0.00180856 0.01115 0.00429939 0.00800083 0.000886067 0.00183764 0.00183427 0.00201052 0.000968893 0.0012071
38 0.0448915 0.000445159 0.000653521 0.0011087 0.000774921 0.00162813 0.0202905 0.000292647 0.00181307 0.00347937 0.000450573 0.00209741 0.311558 0.00417781 0.000583534 0.000496383 0.0142363 0.00119268 0.000430259 0.000556026 0.000787825 0.000957621 0.00103701 0.00150471 0.025428 0.0012618 0.00920441 0.0012397 0.00183675 0.000307844 0.00454905 0.00115867 0.00197695 0.000345609 0.000268167 0.000250799 0.00419062 0.00184762 0.460385 0.00219416 0.0141204 0.000615235 0.00368217 0.000891367 0.000438677 0.000706568 0.000646437 0.000527595 0.00293846 0.00194231 0.0182202 0.00173462 0.00525234 0.00125585 0.00232089 0.00192307 0.0044849 0.00130018 0.00202534 0.00031329 0.000433228 0.000272001 0.000712641 0.000669239 0.000684317
39 0.0212233 0.0013696 0.0013907 0.00251187 0.005575 0.00496604 0.0195462 0.000988587 0.0087228 0.0017372 0.0024854 0.00461537 0.0249495 0.00789716 0.0047122 0.0024655 0.0112829 0.0115124 0.00254254 0.00859204 0.00475022 0.00667166 0.00680085 0.0253897 0.0131856 0.00302582 0.00553979 0.00284243 0.00346645 0.00167702 0.0144281 0.00250296 0.00346451 0.00148846 0.00144845 0.00138308 0.0169039 0.0108402 0.0174409 0.573319 0.0105924 0.00388207 0.00276712 0.0072984 0.00223626 0.00178366 0.00148068 0.00211133 0.00510401 0.00715377 0.0155066 0.0030324 0.00557679 0.0036364 0.00344193 0.00258602 0.0342566 0.00225985 0.00596102 0.00220018 0.00240191 0.00165332 0.00303906 0.00286886 0.00151427
40 0.0564649 0.000321057 0.000882777 0.000674167 0.000441864 0.000612645 0.00842916 0.000210196 0.00116735 0.0069521 0.000363423 0.00112564 0.00476167 0.00299151 0.000745307 0.000696619 0.00196293 0.00185076 0.000297163 0.000556859 0.000381988 0.000344202 0.00058928 0.000930245 0.0154753 0.0010031 0.0130599 0.00123324 0.000561976 0.000263741 0.00204412 0.000534074 0.000956563 0.000275688 0.000198158 0.000193292 0.0132232 0.0014263 0.00773169 0.00167374 0.809526 0.000535857 0.00422055 0.000502631 0.000277531 0.000663283 0.000331244 0.000349722 0.00136555 0.00192933 0.0120909 0.00234933 0.00269632 0.0004715 0.000610458 0.000537301 0.00282003 0.000569314 0.00123053 0.000251055 0.000400913 0.0002021 0.000647352 0.000680273 0.00113314
41 0.00128563 0.00763448 0.00209307 0.00264656 0.00269206 0.00543635 0.00281795 0.00519064 0.0017873 0.00160485 0.00336351 0.00212669 0.00241875 0.00155991 0.00389231 0.00470572 0.00163095 0.00173417 0.0238317 0.00583622 0.00228675 0.00874605 0.00305875 0.00206362 0.00177607 0.00323754 0.00214702 0.00199726 0.00221548 0.0108975 0.00175542 0.00369898 0.00200794 0.00183965 0.00558271 0.00366305 0.00136257 0.00330808 0.0019512 0.00251607 0.00233259 0.636579 0.00163688 0.00743195 0.0346712 0.00678035 0.0049214 0.0260853 0.00247883 0.00185123 0.00206593 0.0043101 0.00141677 0.0127369 0.00212468 0.0415732 0.00204834 0.00642517 0.00258845 0.00204984 0.0042257 0.00301478 0.00133214 0.0329672 0.00595152
42 0.00233535 0.00122516 0.00156965 0.00349915 0.00256899 0.00930961 0.0118589 0.00140814 0.0114785 0.00472915 0.0028398 0.00198522 0.00712209 0.00153701 0.00694016 0.00184738 0.00343154 0.00185224 0.00101058 0.00375263 0.00339939 0.00132508 0.00115963 0.00123915 0.0035975 0.000802152 0.00165266 0.0010366 0.00886485 0.00150118 0.00302311 0.00226031 0.00120081 0.00132947 0.00105373 0.00613318 0.0137085 0.00193202 0.00750176 0.00581851 0.012573 0.00109939 0.771999 0.000966096 0.000608355 0.0027702 0.00127136 0.000857257 0.0012823 0.000727443 0.00252724 0.00176327 0.00522964 0.00151441 0.00925676 0.000759506 0.00497598 0.00204828 0.00256255 0.00210518 0.00368754 0.00722624 0.00899905 0.000789478 0.00155981
43 0.00204162 0.000472945 0.000281371 0.000284635 0.00077332 0.00535823 0.00275368 0.00113599 0.000850652 0.000416171 0.00178191 0.0015132 0.00199597 0.00446398 0.00396022 0.0073198 0.00112838 0.00182363 0.000321031 0.000270145 0.0161396 0.00418253 0.00173234 0.0043767 0.0010353 0.00330922 0.000636961 0.00502279 0.000509717 0.000367655 0.00267478 0.00349891 0.00603219 0.000625664 0.000607019 0.00052003 0.000640296 0.0219533 0.00190807 0.00279758 0.00102425 0.00101406 0.000825979 0.804473 0.000269905 0.000385162 0.0353384 0.000268513 0.00109485 0.00269332 0.00066347 0.00226546 0.00151239 0.00438504 0.000481353 0.000446812 0.00141336 0.00405525 0.0150386 0.000679062 0.000785588 0.000538351 0.00180339 0.000414717 0.000612541
44 0.00116613 0.0186814 0.00161529 0.00136172 0.00309137 0.00271541 0.00118978 0.00548606 0.00126893 0.000942145 0.00594392 0.00140907 0.00109901 0.0012604 0.00667123 0.0064725 0.000860908 0.00170759 0.0310699 0.00535187 0.0014229 0.00245813 0.00240708 0.00224065 0.000905289 0.00153142 0.00151719 0.00219855 0.00201585 0.00864244 0.00116938 0.00496381 0.00390224 0.00362468 0.00521683 0.0047772 0.00100356 0.00147409 0.000951462 0.00216079 0.00117808 0.0259837 0.00114349 0.00381033 0.470976 0.0282667 0.006324 0.220695 0.00111702 0.00079058 0.000951128 0.00219348 0.00213963 0.00346748 0.00146481 0.0112585 0.000998123 0.00647043 0.00355719 0.00447625 0.0101819 0.00194424 0.00187205 0.0216401 0.013151
45 0.00282595 0.0141901 0.00197773 0.00313681 0.00368242 0.0100545 0.00413971 0.00522109 0.00204343 0.00374284 0.00374729 0.00173476 0.00214559 0.00405547 0.00410832 0.00294675 0.0019326 0.00154407 0.0119418 0.197451 0.00172609 0.00357305 0.0011472 0.00273402 0.00425488 0.00121651 0.00213502 0.0012847 0.00328334 0.0073275 0.00458251 0.00338411 0.00222619 0.00227726 0.00174454 0.0024545 0.00194491 0.00269034 0.00174065 0.00598868 0.00197349 0.00368533 0.00268788 0.00345542 0.0104673 0.55008 0.00290874 0.0178044 0.00167661 0.000834556 0.00235466 0.00153899 0.0018899 0.00232378 0.00266253 0.00375732 0.00646692 0.00441145 0.003193 0.00255976 0.0101236 0.00255963 0.00187736 0.00470674 0.0136625
46 0.0018128 0.000700965 0.000604748 0.000742115 0.0011577 0.00394763 0.00242321 0.00156205 0.00138583 0.00104454 0.00106652 0.00244237 0.00218015 0.00366227 0.00295238 0.00391366 0.00131148 0.00231165 0.000689423 0.000530836 0.183047 0.00521275 0.00164526 0.0124758 0.00175058 0.00385056 0.00144006 0.0164475 0.00111122 0.0005737 0.00372581 0.00294767 0.0038482 0.00590722 0.000951683 0.00130182 0.000925372 0.0116654 0.00222888 0.0017422 0.00152807 0.000845475 0.00293042 0.0204457 0.000604796 0.000586326 0.632597 0.000622855 0.000825828 0.00237894 0.00129369 0.00340429 0.00174061 0.00463154 0.00112387 0.00108545 0.00187456 0.00226093 0.00686485 0.00399211 0.00119625 0.00141215 0.00552307 0.000480823 0.000509139
47 0.00170674 0.0799121 0.00372562 0.00270888 0.00558875 0.00618441 0.00243454 0.0104911 0.00217871 0.002027 0.00729938 0.00236089 0.00235586 0.00250979 0.0162759 0.0128759 0.00168241 0.00217921 0.0622509 0.0159556 0.00246966 0.00656612 0.00244639 0.00337935 0.00199723 0.00302529 0.00279624 0.00318586 0.0031641 0.0145997 0.00172289 0.00533455 0.00511014 0.00387862 0.00413144 0.00733532 0.00222974 0.00178033 0.00205903 0.00384991 0.00272872 0.023436 0.00190397 0.00403765 0.231081 0.0516166 0.00556348 0.246893 0.0021332 0.00153439 0.00250125 0.00319652 0.00451203 0.00582454 0.00362827 0.0128701 0.00145695 0.00628806 0.00457965 0.00520872 0.00768182 0.00446925 0.00272847 0.0209356 0.0194246
48 0.00154763 0.00189822 0.00227347 0.00179051 0.000778882 0.00107255 0.00149517 0.000555284 0.0011003 0.00137377 0.000858448 0.00127609 0.00319757 0.00275564 0.00132651 0.000609427 0.00160693 0.00175706 0.000719834 0.000561172 0.00191701 0.00134086 0.0096251 0.00257134 0.00197229 0.00126646 0.00191975 0.00205283 0.00125031 0.000752608 0.00120134 0.00191462 0.000938148 0.000942084 0.00129541 0.00105815 0.00635636 0.000756742 0.00394255 0.00067768 0.00193601 0.00117351 0.00124972 0.00100134 0.000657653 0.000458732 0.000524453 0.000594335 0.878395 0.0153708 0.00266797 0.00194918 0.00269132 0.00414056 0.00194112 0.00096536 0.00169393 0.00130006 0.00222178 0.00235269 0.000868334 0.0012716 0.000833708 0.00095635 0.000477934
49 0.00759944 0.00130196 0.00194916 0.00157361 0.00114214 0.00410216 0.00540848 0.000479216 0.00283227 0.00280121 0.00183455 0.00909701 0.00820379 0.0241541 0.00446385 0.00301912 0.00466955 0.00861689 0.000565474 0.00048857 0.00687919 0.00567369 0.00375602 0.0076772 0.00599545 0.00941864 0.0038314 0.00965051 0.00149168 0.000574215 0.00407031 0.00212751 0.00370017 0.00058234 0.000449542 0.000676352 0.00565726 0.00416122 0.0112165 0.00204755 0.00556096 0.00145712 0.00149811 0.00620641 0.000475722 0.000322806 0.0015961 0.000377971 0.00877235 0.669807 0.00793331 0.0292347 0.00497876 0.060761 0.0025797 0.000639084 0.00383327 0.00113429 0.00410157 0.00066215 0.000589292 0.000719786 0.00108104 0.00091615 0.000822178
0 0.570469 0.00011423 0.000301541 0.000269759 0.000261028 0.000335186 0.00302592 0.000101696 0.00039856 0.00241486 0.000217391 0.000387943 0.00279913 0.00496936 0.000158712 0.000151904 0.00120594 0.000905475 9.51364e-05 0.000244914 0.000170393 0.00014276 0.000730659 0.000617415 0.132762 0.000261422 0.0167232 0.000396403 0.000296437 8.63925e-05 0.00191162 0.000326063 0.00106484 0.000142037 0.00010698 8.58698e-05 0.00272056 0.00106737 0.00248066 0.000754889 0.00835205 0.00015133 0.00186597 0.000331309 9.33878e-05 0.000138801 0.000141272 9.73028e-05 0.00426146 0.00257693 0.221139 0.0011469 0.00281492 0.000164021 0.000325209 0.000183511 0.00211948 0.000268695 0.00113823 0.00012928 0.000142321 7.7242e-05 0.000285606 0.00019567 0.000184824
51 0.0152798 0.0149645 0.0140238 0.00949096 0.00695167 0.0142259 0.0166288 0.00683666 0.0094662 0.0300135 0.00893209 0.0104128 0.0150672 0.0149107 0.0103676 0.013511 0.0089275 0.00541756 0.0095388 0.00805099 0.0109187 0.032395 0.00503173 0.0123502 0.0141395 0.0360084 0.0275756 0.0190257 0.00553285 0.00629026 0.0101598 0.00982721 0.00794691 0.00238514 0.00223793 0.00351437 0.0120296 0.00627367 0.0129051 0.00613356 0.00835274 0.00839108 0.0198571 0.0134432 0.00975188 0.006471 0.00862591 0.0106964 0.00404797 0.0200022 0.0129471 0.236262 0.020378 0.0506435 0.00776629 0.00757626 0.00561202 0.00791808 0.0097553 0.00270114 0.00405014 0.00422796 0.00615438 0.0061847 0.0224839
53 0.00290263 0.0171751 0.00286892 0.00262889 0.011169 0.0123907 0.0101084 0.00343106 0.00294822 0.00261645 0.00521364 0.0034905 0.00838795 0.0069818 0.00769846 0.00920475 0.0040781 0.00343285 0.0074866 0.0037848 0.018095 0.0175784 0.00397109 0.00599379 0.00531682 0.00813918 0.00291909 0.00715472 0.00474868 0.00643794 0.00569232 0.00658801 0.00226784 0.00205021 0.00257729 0.00298723 0.00315447 0.00621832 0.0096576 0.00374146 0.00399388 0.0104193 0.00261551 0.00961868 0.00772483 0.00315766 0.0050747 0.00729589 0.00771202 0.0325905 0.00722277 0.0132013 0.0038878 0.578896 0.0061078 0.0102263 0.00300945 0.00443773 0.00454216 0.00244497 0.00336857 0.00374993 0.00182884 0.00855252 0.00503273
28 0.00930292 0.00337994 0.00664008 0.0133436 0.00274081 0.0151487 0.0230781 0.0019593 0.0155676 0.0277683 0.0032294 0.00711711 0.016526 0.00484279 0.00201982 0.00127258 0.0152913 0.00242829 0.00216627 0.0028008 0.00267807 0.0032935 0.00252374 0.00592372 0.0111242 0.00204647 0.0077318 0.00201099 0.335456 0.00142395 0.00393759 0.00320054 0.0036826 0.00227296 0.00199573 0.00305188 0.0078937 0.00430746 0.0126667 0.00220835 0.00782809 0.00333122 0.0141447 0.00274973 0.00222687 0.00203678 0.00163883 0.00241272 0.0064704 0.00435591 0.0120246 0.00348057 0.008694 0.00376494 0.295368 0.00709591 0.00303764 0.00208451 0.00269178 0.00301421 0.00261815 0.00251033 0.00505708 0.00229977 0.00300962
55 0.00248605 0.0170879 0.00452937 0.00567549 0.00444178 0.00621483 0.00430295 0.00422253 0.00369422 0.00315916 0.00357483 0.00372534 0.0056381 0.00260782 0.00724541 0.0041962 0.00374706 0.00318893 0.0203653 0.00761317 0.00345327 0.0174665 0.00564654 0.00603877 0.00372993 0.00415506 0.0112412 0.00318315 0.00645705 0.00829627 0.00408602 0.0035826 0.00260254 0.00524278 0.00592148 0.00568389 0.00360003 0.00464505 0.00489891 0.00351978 0.00454795 0.0418963 0.00271635 0.00856431 0.0378524 0.00806361 0.00853379 0.0374997 0.00444782 0.00264735 0.00466942 0.00455777 0.00266907 0.0117567 0.00613539 0.517897 0.00388839 0.00454472 0.00363444 0.00648728 0.00579128 0.00622975 0.00211482 0.0239553 0.00773177
56 0.00325597 0.000153349 0.000406615 0.000643554 0.00055465 0.000877603 0.000902208 0.000396685 0.00144922 0.0019015 0.000502729 0.00158201 0.00146644 0.00454191 0.000935374 0.000535367 0.00271625 0.025315 0.000218008 0.00102362 0.000509076 0.000316269 0.00729211 0.00815386 0.00295291 0.000596175 0.00199581 0.000992855 0.000916868 0.000357982 0.023295 0.00118271 0.00192707 0.000271192 0.000242769 0.000337283 0.00844481 0.00109646 0.00181208 0.00628053 0.00232606 0.000158461 0.00280645 0.000915255 0.000144776 0.000107402 0.000234669 0.000115728 0.00301571 0.0107083 0.00377562 0.00248336 0.0128404 0.000360948 0.000729344 0.000256759 0.834997 0.000695073 0.00291185 0.000372215 0.000483203 0.000347888 0.000528596 0.000182542 0.000150415
57 0.00070536 0.00390748 0.00146847 0.0011085 0.00142338 0.00199414 0.000848832 0.0104013 0.00104628 0.00182416 0.000912171 0.0011032 0.00130812 0.00103194 0.00286862 0.00368594 0.000909371 0.00222343 0.0048659 0.0022425 0.00373088 0.00282945 0.0123358 0.00706416 0.000832365 0.00193764 0.00109901 0.00175219 0.00166951 0.0106271 0.00616538 0.294143 0.00767607 0.0060066 0.0623014 0.00266909 0.000756784 0.00193123 0.000983933 0.00156873 0.000793218 0.00387777 0.00225932 0.00185873 0.00413314 0.00257378 0.00267007 0.00338156 0.00215297 0.000870929 0.000877316 0.00391535 0.00229209 0.00597323 0.00143545 0.00394603 0.00204742 0.39256 0.00550673 0.00940935 0.0601072 0.00325937 0.00114744 0.0051762 0.00381567
32 0.000282375 0.000207916 0.000205045 0.000518022 0.000241267 0.000511351 0.000554708 0.000229948 0.00148929 0.000558978 0.000770172 0.000523404 0.000519583 0.000587205 0.000326095 0.000283924 0.000438165 0.000828937 0.000196145 0.000140701 0.000496579 0.000264953 0.00148318 0.00223302 0.000301813 0.000505244 0.000390301 0.00108484 0.00190396 0.000359886 0.00079151 0.00353442 0.496139 0.000343176 0.000241384 0.000216141 0.000513977 0.000531784 0.000793738 0.000369977 0.000460883 0.000344059 0.000996375 0.000399025 0.000193938 0.00011238 0.000205769 0.000180579 0.00248249 0.000946712 0.000458932 0.000866104 0.001764 0.000409427 0.00187364 0.000313505 0.000914815 0.00272893 0.460109 0.000436992 0.000459548 0.000179869 0.000683651 0.000226535 0.000341245
